transaksi_flashsale_pre,total_transaksi_pre,avg_spending_pre,kota_pengguna,platform_device,is_premium_member,prompt_variant_mudah,opted_out_notif,transaksi_flashsale_post
2,9,223349.0,Yogyakarta,Android,0,0,1,2
2,10,171278.0,Yogyakarta,Android,0,0,0,3
1,12,105497.0,Jakarta,Android,1,1,1,1
1,8,80059.0,Medan,Android,0,0,1,1
3,6,110514.0,Jakarta,iOS,0,1,1,2
1,6,191616.0,Surabaya,Android,0,1,0,3
0,9,110955.0,Bandung,Android,0,0,1,0
3,10,99774.0,Makassar,Android,0,0,0,4
2,8,199591.0,Yogyakarta,Android,0,0,0,4
3,6,125447.0,Medan,iOS,0,1,1,3
3,7,149921.0,Yogyakarta,Android,0,1,1,4
3,10,127961.0,Bandung,Android,0,0,1,2
2,7,197228.0,Surabaya,iOS,1,0,1,2
1,7,103311.0,Makassar,Android,0,0,0,3
6,12,47222.0,Surabaya,Android,0,0,0,8
1,6,145947.0,Medan,Android,0,0,1,0
1,13,104004.0,Surabaya,Android,0,1,1,2
1,4,170785.0,Surabaya,Web,1,1,0,2
0,8,105026.0,Jakarta,Android,1,0,0,1
1,13,196757.0,Surabaya,Android,0,0,0,2
1,7,90108.0,Medan,Android,1,1,0,2
1,5,253015.0,Yogyakarta,iOS,0,1,1,0
1,6,140092.0,Bandung,Android,0,1,1,1
5,5,100644.0,Makassar,Android,0,1,1,5
3,11,145950.0,Yogyakarta,Android,0,1,1,3
5,7,113552.0,Bandung,Android,1,0,0,6
7,8,144314.0,Medan,Android,0,0,0,7
1,13,159603.0,Bandung,Android,0,1,0,1
1,8,53996.0,Yogyakarta,Android,0,1,1,1
1,6,91820.0,Surabaya,Android,0,0,0,1
1,8,234445.0,Jakarta,iOS,0,0,0,3
1,13,170650.0,Yogyakarta,Android,0,1,1,2
2,4,119588.0,Makassar,Android,1,0,0,4
2,10,87759.0,Jakarta,Android,1,1,1,2
0,5,178847.0,Medan,Android,1,1,1,0
4,4,95039.0,Medan,iOS,0,0,1,4
0,7,123651.0,Jakarta,Android,0,0,0,0
3,8,132109.0,Makassar,iOS,1,0,1,2
3,4,205546.0,Surabaya,iOS,0,0,0,5
1,5,122017.0,Medan,Android,0,1,1,1
0,9,221135.0,Yogyakarta,iOS,1,0,0,1
5,8,220397.0,Makassar,iOS,1,0,0,6
3,3,163787.0,Bandung,Web,0,0,1,2
4,8,169159.0,Makassar,Android,0,0,1,4
1,7,206141.0,Yogyakarta,Android,0,0,0,1
3,8,159187.0,Surabaya,iOS,0,1,1,3
4,6,88357.0,Yogyakarta,Android,0,0,1,5
1,9,146181.0,Yogyakarta,iOS,0,1,0,1
1,12,112387.0,Bandung,Web,0,0,1,2
1,12,112476.0,Bandung,Android,1,1,1,3
1,10,183712.0,Bandung,iOS,0,0,0,4
2,9,234194.0,Makassar,Android,1,1,1,2
2,7,167584.0,Jakarta,iOS,1,1,0,3
2,10,148775.0,Makassar,Android,0,0,1,2
4,9,156479.0,Bandung,iOS,0,0,0,6
1,12,71808.0,Medan,iOS,0,1,0,2
2,5,180049.0,Medan,Web,0,1,0,2
4,9,194706.0,Yogyakarta,iOS,0,1,1,4
1,7,197419.0,Makassar,iOS,1,1,1,0
1,6,129174.0,Makassar,iOS,0,0,0,2
7,10,163155.0,Jakarta,Android,0,1,0,8
2,5,127072.0,Bandung,Android,0,0,0,4
1,2,107376.0,Bandung,iOS,0,1,1,3
2,6,123430.0,Medan,iOS,1,1,1,2
1,9,239319.0,Bandung,Android,0,0,1,0
2,7,148493.0,Yogyakarta,Android,0,1,1,2
1,13,213953.0,Bandung,Android,0,1,0,3
4,3,172472.0,Bandung,Web,0,0,0,6
4,6,55165.0,Surabaya,Android,1,1,1,5
1,14,101915.0,Bandung,Android,0,0,0,3
2,4,182445.0,Makassar,Android,1,0,1,2
2,12,145758.0,Medan,Android,0,1,0,3
1,10,214092.0,Makassar,iOS,0,1,1,1
1,12,122006.0,Medan,Android,0,1,1,0
0,2,161503.0,Makassar,Android,0,0,1,0
2,10,150206.0,Makassar,Android,0,1,0,2
2,5,180541.0,Jakarta,Android,1,0,0,3
1,5,179350.0,Medan,Android,0,0,1,2
3,6,186639.0,Surabaya,Android,1,1,1,4
1,9,139652.0,Medan,iOS,1,1,1,1
1,9,183592.0,Surabaya,iOS,0,1,1,3
2,8,127569.0,Surabaya,Android,0,0,0,3
3,8,165859.0,Yogyakarta,Android,1,0,0,4
4,10,183153.0,Medan,Android,0,1,0,4
0,3,185693.0,Bandung,iOS,0,1,1,0
2,9,94551.0,Medan,Android,0,1,1,2
3,12,140644.0,Medan,Android,0,0,0,4
3,5,131202.0,Yogyakarta,Android,0,0,0,4
5,10,136095.0,Yogyakarta,iOS,0,1,1,4
2,13,175721.0,Bandung,Android,1,0,1,3
5,11,135820.0,Makassar,iOS,1,1,1,5
0,8,106515.0,Bandung,Android,1,1,0,0
1,7,136371.0,Medan,Android,0,0,1,1
2,5,224463.0,Bandung,Android,1,1,1,3
2,12,138871.0,Makassar,Android,0,1,1,3
1,13,198680.0,Makassar,Android,0,1,1,1
2,8,142544.0,Jakarta,Android,0,1,1,1
1,8,147464.0,Surabaya,iOS,0,1,1,0
1,6,128213.0,Medan,Android,0,1,0,3
3,7,224008.0,Yogyakarta,iOS,0,0,0,5
4,9,131766.0,Jakarta,Android,0,0,0,5
1,8,143857.0,Makassar,Android,0,0,1,1
3,8,138782.0,Bandung,Web,0,0,1,3
4,6,170621.0,Yogyakarta,Android,0,0,1,5
1,8,193047.0,Yogyakarta,Android,0,1,0,3
0,5,125466.0,Surabaya,iOS,1,0,0,0
1,8,212402.0,Bandung,Android,0,1,0,3
2,4,133475.0,Yogyakarta,Android,0,1,1,1
2,7,242736.0,Bandung,iOS,0,0,0,2
1,9,165232.0,Surabaya,Android,0,1,1,1
1,7,86327.0,Medan,Web,0,0,1,1
4,10,136403.0,Bandung,Android,1,1,0,4
3,4,134900.0,Yogyakarta,Android,0,1,1,4
1,10,153123.0,Surabaya,Android,0,0,1,1
0,8,53025.0,Yogyakarta,Web,1,0,1,0
3,9,250047.0,Yogyakarta,iOS,0,0,0,4
3,10,142347.0,Jakarta,Android,1,0,0,4
3,9,58553.0,Yogyakarta,iOS,1,1,1,4
1,15,194559.0,Jakarta,Android,0,0,0,2
1,9,112886.0,Medan,Android,1,0,1,1
2,8,192913.0,Makassar,Android,0,1,1,1
1,5,88889.0,Medan,Android,0,0,0,3
2,5,127084.0,Surabaya,iOS,0,0,1,2
4,9,132878.0,Bandung,iOS,0,0,0,4
1,8,217049.0,Bandung,Android,0,1,1,1
1,7,139427.0,Makassar,Android,0,0,0,2
1,7,252202.0,Jakarta,Android,0,0,0,0
5,9,119010.0,Jakarta,Android,0,1,1,5
0,6,141776.0,Yogyakarta,Android,0,1,0,3
5,5,183680.0,Jakarta,iOS,0,1,0,5
3,3,166193.0,Surabaya,Android,1,0,0,4
1,8,67021.0,Jakarta,Android,0,1,1,0
3,9,163302.0,Yogyakarta,Android,1,0,0,2
1,9,114454.0,Makassar,iOS,1,1,1,1
4,6,119555.0,Surabaya,Android,0,0,0,6
0,12,141786.0,Surabaya,Android,0,1,1,0
1,13,137462.0,Yogyakarta,Android,0,1,1,2
2,10,235886.0,Medan,iOS,0,1,1,1
1,5,83604.0,Makassar,Android,0,0,1,0
4,5,148557.0,Medan,Android,0,0,0,5
5,9,158760.0,Medan,Android,0,0,1,6
2,8,174558.0,Makassar,Android,0,1,0,3
0,3,115109.0,Bandung,iOS,0,0,0,1
4,5,148563.0,Medan,Web,1,1,1,4
1,10,109796.0,Jakarta,iOS,0,0,0,3
2,13,228862.0,Makassar,Android,0,0,1,1
2,7,242160.0,Bandung,Web,0,0,0,3
1,8,182701.0,Makassar,Web,1,0,1,2
4,8,139331.0,Jakarta,Android,0,1,0,6
1,7,150383.0,Yogyakarta,iOS,1,1,1,2
5,6,166203.0,Jakarta,Android,0,0,0,7
1,10,166125.0,Makassar,Android,1,1,1,2
1,4,47041.0,Bandung,Android,0,1,0,1
1,14,163383.0,Surabaya,iOS,0,1,0,1
1,5,124325.0,Surabaya,iOS,1,1,1,1
1,8,170374.0,Yogyakarta,Android,0,1,1,2
2,9,175751.0,Bandung,iOS,1,0,0,3
1,5,177530.0,Jakarta,Android,0,0,1,1
1,16,182876.0,Bandung,iOS,0,0,1,1
1,8,122275.0,Makassar,Android,0,0,0,1
1,10,92858.0,Jakarta,iOS,0,0,0,2
3,10,233840.0,Makassar,Web,0,1,1,3
3,6,220839.0,Yogyakarta,Android,1,1,1,3
3,15,118150.0,Jakarta,Android,1,0,0,5
1,10,147455.0,Bandung,iOS,0,0,1,3
0,4,116058.0,Jakarta,iOS,0,0,1,1
4,9,212135.0,Yogyakarta,iOS,0,0,1,4
2,10,112181.0,Bandung,Android,0,1,0,3
1,13,131550.0,Jakarta,iOS,1,0,0,2
2,9,194940.0,Medan,iOS,0,0,0,4
0,10,135262.0,Makassar,Android,0,1,0,1
1,8,143115.0,Medan,Android,1,1,1,2
3,8,151349.0,Yogyakarta,iOS,0,0,0,4
3,9,194566.0,Makassar,Android,0,1,0,4
2,5,145376.0,Surabaya,Android,0,0,0,3
5,7,186398.0,Surabaya,Android,0,1,1,6
0,6,114598.0,Surabaya,Android,0,1,1,0
2,4,124944.0,Makassar,iOS,0,1,1,3
2,8,174084.0,Bandung,iOS,0,0,1,2
2,9,217918.0,Makassar,Android,1,1,0,4
4,4,101773.0,Yogyakarta,Android,0,0,0,6
0,5,136398.0,Yogyakarta,Android,1,0,0,1
2,15,61052.0,Makassar,Android,1,1,1,3
4,8,143928.0,Bandung,Android,0,0,0,5
0,4,183047.0,Yogyakarta,iOS,0,1,1,0
1,8,140537.0,Medan,Web,0,0,1,1
2,10,147275.0,Yogyakarta,Android,1,1,0,4
1,6,183302.0,Surabaya,Android,0,1,0,2
1,8,70812.0,Jakarta,iOS,0,0,0,2
4,4,250650.0,Yogyakarta,iOS,0,0,1,6
3,10,187223.0,Medan,Web,1,0,0,4
2,6,174419.0,Bandung,Android,0,0,0,4
1,17,212595.0,Jakarta,Android,0,1,1,1
2,11,111756.0,Surabaya,Web,0,1,1,3
2,12,157061.0,Surabaya,iOS,0,1,1,2
1,12,249007.0,Makassar,Android,0,0,0,1
2,7,163171.0,Yogyakarta,Android,0,1,1,2
4,8,76908.0,Jakarta,Web,1,1,0,5
2,12,187502.0,Surabaya,iOS,0,1,0,3
4,8,104441.0,Makassar,Android,0,1,0,6
2,11,103598.0,Makassar,Android,0,1,1,1
4,8,160736.0,Bandung,Android,0,0,1,5
1,9,141852.0,Bandung,Android,0,1,1,0
2,10,166202.0,Makassar,Web,0,1,1,2
4,8,112772.0,Medan,Web,0,0,0,5
1,11,142806.0,Surabaya,Android,1,0,0,2
2,3,224824.0,Bandung,iOS,1,0,0,4
4,7,182419.0,Surabaya,iOS,1,1,1,4
3,10,181139.0,Surabaya,iOS,1,0,0,4
1,9,129994.0,Jakarta,Android,1,1,1,1
2,8,219185.0,Surabaya,Android,0,0,0,5
1,5,133498.0,Jakarta,iOS,0,0,0,3
1,10,127871.0,Jakarta,Android,0,1,1,0
4,9,104031.0,Medan,iOS,0,1,1,4
0,3,106513.0,Makassar,iOS,0,1,1,0
2,8,144369.0,Bandung,Android,0,0,0,3
4,6,73807.0,Makassar,iOS,0,1,1,2
3,5,49136.0,Bandung,iOS,1,0,0,3
2,9,129463.0,Bandung,iOS,0,0,0,3
1,8,151131.0,Medan,iOS,1,1,1,1
2,7,173630.0,Surabaya,iOS,0,0,1,3
1,9,167022.0,Yogyakarta,iOS,1,1,1,1
1,7,84851.0,Makassar,iOS,0,1,1,1
4,7,126843.0,Surabaya,iOS,0,1,1,5
2,13,149083.0,Yogyakarta,Android,0,0,0,3
0,11,106273.0,Makassar,Android,0,0,1,0
1,12,150145.0,Medan,Android,0,1,1,2
2,7,235619.0,Bandung,iOS,1,0,0,4
4,8,189350.0,Jakarta,iOS,0,0,0,6
1,6,178623.0,Bandung,Android,0,1,1,1
2,9,143178.0,Makassar,Android,0,0,0,3
1,9,187765.0,Yogyakarta,iOS,0,0,0,2
1,5,56713.0,Makassar,iOS,0,1,1,0
1,8,189736.0,Medan,Android,0,0,1,1
5,13,46303.0,Makassar,Android,0,0,1,5
1,8,81756.0,Bandung,Web,0,1,1,0
1,9,142532.0,Bandung,iOS,0,1,1,1
0,8,169678.0,Surabaya,Android,0,1,1,0
1,7,276323.0,Medan,Android,0,0,0,3
1,7,176073.0,Makassar,Android,1,0,1,1
1,11,136114.0,Yogyakarta,Web,0,0,0,3
3,6,165172.0,Bandung,Android,0,1,1,2
4,8,131552.0,Yogyakarta,iOS,0,0,0,5
1,4,195286.0,Medan,Web,0,1,0,3
2,11,8254.0,Yogyakarta,Android,1,1,1,2
3,8,158766.0,Medan,iOS,0,0,1,3
3,9,176797.0,Yogyakarta,Web,0,1,1,3
5,3,166395.0,Makassar,Android,0,1,1,5
3,6,61642.0,Yogyakarta,Android,0,0,1,4
3,6,103920.0,Makassar,iOS,0,1,1,4
2,7,132110.0,Bandung,Android,0,0,0,3
0,10,118715.0,Bandung,iOS,0,1,0,0
3,10,198512.0,Makassar,Android,0,0,0,4
5,10,155166.0,Surabaya,Android,0,0,0,6
1,5,144847.0,Jakarta,Android,0,0,0,2
2,4,169790.0,Medan,Android,0,1,0,3
2,12,311930.0,Bandung,Android,0,0,0,3
3,6,178553.0,Makassar,Android,0,0,1,3
3,7,117676.0,Yogyakarta,iOS,1,1,1,4
4,7,131019.0,Surabaya,Android,0,0,0,6
2,4,174421.0,Jakarta,Web,0,0,0,3
3,5,152211.0,Makassar,Android,0,1,1,4
2,8,237214.0,Makassar,Android,1,1,1,2
0,13,158673.0,Yogyakarta,Android,0,1,1,1
0,8,163538.0,Surabaya,Web,0,1,0,1
1,9,153405.0,Medan,Android,0,1,1,2
2,6,98164.0,Makassar,iOS,0,1,1,1
2,14,234235.0,Surabaya,iOS,0,0,0,4
0,8,235205.0,Makassar,Android,1,1,1,1
3,7,192631.0,Makassar,Android,0,1,1,4
3,6,298731.0,Medan,iOS,0,0,1,2
2,9,216414.0,Yogyakarta,Android,1,1,0,4
1,9,154917.0,Medan,Android,0,0,1,0
4,9,233952.0,Makassar,Android,0,0,1,4
1,6,258541.0,Jakarta,iOS,0,1,1,1
1,9,69808.0,Medan,iOS,0,0,1,1
3,8,143734.0,Bandung,Android,0,0,0,4
2,8,148803.0,Surabaya,iOS,1,0,1,2
5,6,130696.0,Medan,iOS,0,0,1,5
0,11,141322.0,Makassar,Web,0,0,0,1
0,9,166654.0,Jakarta,Android,1,0,0,1
2,4,230886.0,Yogyakarta,Android,1,1,1,3
1,11,183124.0,Makassar,Android,1,0,1,0
1,9,152493.0,Surabaya,Android,1,1,1,0
0,6,178862.0,Jakarta,Android,0,1,1,1
0,7,174744.0,Surabaya,Android,0,0,0,1
0,11,116572.0,Surabaya,Android,0,0,0,2
5,8,167654.0,Yogyakarta,Android,0,1,0,7
4,8,114516.0,Jakarta,iOS,0,0,0,4
1,6,143434.0,Jakarta,iOS,1,0,1,1
2,9,145342.0,Jakarta,Android,0,1,0,4
2,7,126168.0,Medan,Android,0,0,0,4
0,12,234135.0,Makassar,Android,0,0,1,0
1,7,248875.0,Surabaya,iOS,0,1,1,0
0,5,212190.0,Jakarta,Android,0,0,0,2
3,13,171239.0,Makassar,Web,0,0,0,2
0,16,112250.0,Surabaya,iOS,0,1,0,1
6,4,126972.0,Yogyakarta,Android,0,1,1,6
1,6,181826.0,Yogyakarta,iOS,1,0,0,2
2,10,174806.0,Surabaya,Android,0,1,0,3
1,11,143054.0,Jakarta,Android,1,0,0,1
2,9,195490.0,Bandung,iOS,1,0,0,2
1,13,246359.0,Jakarta,Web,0,1,1,1
3,6,166917.0,Surabaya,Android,0,0,0,4
1,13,30245.0,Yogyakarta,Android,1,0,0,2
5,6,128559.0,Yogyakarta,Android,0,1,1,6
0,9,166975.0,Medan,Web,0,1,1,0
2,9,93769.0,Bandung,Web,1,0,1,2
3,8,197173.0,Medan,Android,1,1,1,4
0,6,118860.0,Surabaya,iOS,0,0,1,2
2,10,116820.0,Bandung,Android,1,0,0,2
0,4,190310.0,Makassar,Android,1,1,1,0
1,11,129516.0,Medan,Android,1,0,0,2
0,3,182282.0,Jakarta,iOS,1,1,0,2
2,9,170238.0,Jakarta,Android,0,1,1,2
2,6,130136.0,Bandung,Android,0,1,0,2
2,12,162904.0,Makassar,Android,0,1,1,1
0,7,44612.0,Medan,Android,0,0,0,1
3,9,197073.0,Bandung,Web,0,1,1,3
2,9,191600.0,Jakarta,Android,0,0,0,2
2,8,261311.0,Medan,Android,0,1,1,4
1,13,226619.0,Bandung,Web,0,0,0,3
2,3,167902.0,Makassar,iOS,0,0,0,4
1,5,113770.0,Medan,Android,0,0,0,2
4,4,234373.0,Surabaya,iOS,0,0,0,5
3,8,237153.0,Bandung,Android,0,0,0,4
1,10,70875.0,Bandung,iOS,0,0,0,2
1,11,205514.0,Medan,iOS,1,0,0,2
3,8,193786.0,Makassar,Android,0,0,0,3
1,5,159174.0,Surabaya,Web,0,1,1,1
0,11,148772.0,Yogyakarta,iOS,0,1,1,0
3,9,114398.0,Jakarta,Android,0,0,1,3
0,8,135782.0,Surabaya,Android,0,1,1,0
0,6,176365.0,Makassar,Android,0,1,1,0
3,13,186539.0,Jakarta,Android,0,1,1,4
4,13,128281.0,Jakarta,Android,0,0,1,4
2,6,173550.0,Bandung,Android,0,0,0,4
3,6,93146.0,Medan,Android,0,1,1,3
0,8,186336.0,Bandung,Android,0,1,0,2
3,4,80143.0,Bandung,iOS,1,0,1,2
1,13,135851.0,Makassar,Android,0,0,0,2
1,6,94191.0,Bandung,Android,0,0,1,1
1,8,191170.0,Makassar,Android,0,0,0,1
3,9,66835.0,Jakarta,Android,0,0,0,3
1,15,130760.0,Jakarta,Android,0,1,1,0
4,8,127633.0,Jakarta,Android,1,0,1,3
4,5,168896.0,Medan,Android,0,0,0,5
2,10,139651.0,Jakarta,iOS,0,0,1,2
3,4,157789.0,Bandung,iOS,0,0,0,4
2,3,179087.0,Makassar,iOS,0,0,0,3
3,9,182033.0,Yogyakarta,Android,0,1,1,3
2,8,190795.0,Jakarta,Android,0,0,0,2
6,7,138765.0,Bandung,iOS,0,0,1,5
3,10,226190.0,Yogyakarta,Android,0,1,1,3
5,6,128068.0,Surabaya,Android,0,0,1,5
1,4,129788.0,Medan,Android,1,0,0,2
1,10,159481.0,Jakarta,iOS,0,0,0,2
3,9,169061.0,Bandung,Android,1,1,1,2
6,8,98888.0,Makassar,Android,0,1,1,7
0,9,215476.0,Makassar,iOS,1,1,1,0
3,6,94766.0,Jakarta,Android,1,1,1,3
1,8,113789.0,Surabaya,Android,0,0,0,3
1,11,131421.0,Yogyakarta,iOS,0,1,1,0
0,5,57579.0,Jakarta,Android,0,1,1,0
1,6,142338.0,Surabaya,iOS,0,0,0,2
4,8,157462.0,Surabaya,Android,0,0,0,5
1,9,182860.0,Makassar,Android,1,0,1,0
1,5,109989.0,Surabaya,Android,0,1,1,1
3,8,138274.0,Jakarta,Android,0,1,0,4
3,8,133923.0,Surabaya,iOS,0,1,1,3
2,10,168869.0,Bandung,Android,1,0,0,2
4,5,62089.0,Surabaya,Android,0,1,1,5
1,12,79998.0,Yogyakarta,iOS,0,1,1,1
2,6,158751.0,Bandung,iOS,0,0,1,2
3,12,154565.0,Jakarta,Web,0,0,0,4
4,12,150822.0,Surabaya,iOS,0,1,1,5
4,4,143276.0,Bandung,Android,0,0,0,6
0,5,115619.0,Makassar,Android,0,1,0,3
3,6,37931.0,Surabaya,Android,0,0,1,5
4,7,189022.0,Yogyakarta,Android,1,0,0,4
3,4,110766.0,Makassar,Android,0,1,1,2
0,7,154862.0,Medan,iOS,1,0,1,0
2,4,132717.0,Medan,Android,1,0,1,2
1,6,114370.0,Surabaya,Web,0,0,1,1
1,10,75518.0,Medan,Android,0,1,1,1
1,8,158655.0,Yogyakarta,Android,0,0,1,1
4,5,146552.0,Makassar,Android,1,1,1,5
2,5,165322.0,Surabaya,Android,0,0,0,3
5,4,255689.0,Jakarta,Android,1,0,0,6
3,6,111853.0,Makassar,iOS,0,0,1,2
2,10,192834.0,Bandung,Web,0,1,1,0
1,7,182730.0,Makassar,Android,0,0,0,2
3,14,127630.0,Jakarta,Android,0,0,1,3
6,9,137453.0,Surabaya,iOS,0,1,1,6
1,9,14195.0,Surabaya,Android,0,1,1,2
3,2,158542.0,Medan,Android,0,1,1,4
1,3,230658.0,Makassar,Android,0,1,0,3
1,8,196719.0,Bandung,Android,0,0,0,4
6,12,159700.0,Surabaya,iOS,1,1,1,6
2,9,176944.0,Bandung,Android,1,1,1,3
4,8,121460.0,Medan,Android,1,1,1,5
0,15,110427.0,Medan,Android,1,0,0,2
1,4,252708.0,Surabaya,Android,1,0,0,3
2,4,40456.0,Medan,Android,1,1,1,2
1,9,139211.0,Medan,Android,1,0,0,3
1,4,89224.0,Yogyakarta,Android,0,0,0,2
1,6,103972.0,Bandung,Android,0,1,1,1
1,5,186180.0,Makassar,Android,0,1,0,2
3,8,214923.0,Bandung,iOS,0,1,1,3
0,4,106163.0,Makassar,Android,0,1,1,0
3,9,172022.0,Bandung,iOS,1,0,0,3
3,12,263537.0,Yogyakarta,iOS,0,1,0,4
4,10,95839.0,Makassar,Android,0,1,1,5
4,3,130540.0,Makassar,Android,0,1,1,6
1,13,211926.0,Jakarta,Android,0,1,1,0
1,13,96972.0,Medan,iOS,0,0,1,1
3,9,188836.0,Makassar,iOS,0,0,1,3
0,11,144367.0,Makassar,Android,0,0,0,2
1,4,227926.0,Makassar,iOS,0,1,1,2
1,10,98924.0,Jakarta,Android,0,0,0,2
1,10,133557.0,Yogyakarta,Android,0,0,1,2
5,14,144207.0,Bandung,Android,0,1,0,6
3,9,161734.0,Bandung,Android,1,1,0,4
4,15,82473.0,Bandung,Android,0,0,1,3
0,11,186216.0,Jakarta,Android,0,1,1,0
2,10,94115.0,Makassar,iOS,0,0,0,3
5,7,196315.0,Jakarta,Android,0,1,1,5
2,4,179349.0,Yogyakarta,Android,0,1,0,2
5,7,214054.0,Makassar,iOS,0,0,1,6
0,9,197158.0,Makassar,Android,0,1,0,1
2,6,171643.0,Yogyakarta,iOS,0,0,0,4
0,6,114560.0,Jakarta,Android,0,0,1,1
2,11,234832.0,Medan,Android,0,1,1,2
0,14,270746.0,Makassar,Android,1,0,0,1
2,2,171297.0,Surabaya,Web,0,0,1,3
1,6,170860.0,Surabaya,Android,0,1,1,1
2,12,210789.0,Surabaya,Android,0,1,0,3
4,6,162575.0,Makassar,Android,0,1,1,3
5,9,144587.0,Makassar,Android,1,0,1,4
1,8,44784.0,Jakarta,Android,0,0,0,3
3,10,70557.0,Jakarta,Android,0,0,0,6
6,9,132830.0,Medan,Android,0,1,0,8
1,6,178506.0,Bandung,Web,1,0,1,0
2,8,101475.0,Jakarta,Android,0,0,1,2
4,5,119717.0,Bandung,iOS,0,0,0,4
6,8,153421.0,Yogyakarta,iOS,0,0,0,6
2,6,102311.0,Makassar,Android,0,1,1,3
0,10,189127.0,Surabaya,Android,0,1,1,1
0,8,177800.0,Yogyakarta,iOS,0,1,1,1
3,10,121793.0,Surabaya,iOS,0,0,0,4
1,5,84692.0,Jakarta,iOS,0,1,0,3
2,6,183959.0,Bandung,Android,0,0,0,3
4,13,104433.0,Medan,Android,0,0,0,6
4,10,300642.0,Yogyakarta,Android,1,0,0,5
1,11,183648.0,Medan,Android,0,0,0,2
2,6,94930.0,Bandung,iOS,0,0,0,4
0,5,199900.0,Jakarta,Android,1,1,1,1
3,5,118839.0,Yogyakarta,Web,0,0,0,6
4,7,150527.0,Jakarta,iOS,0,1,1,5
1,5,62361.0,Bandung,iOS,0,0,0,2
1,6,108248.0,Makassar,Android,1,0,0,3
0,14,101975.0,Yogyakarta,Android,1,0,0,1
3,9,176068.0,Medan,Android,1,0,0,3
2,9,111490.0,Makassar,Android,1,0,1,4
1,7,19408.0,Medan,Android,1,1,1,1
2,10,174681.0,Jakarta,Web,0,0,0,4
2,6,206297.0,Yogyakarta,Android,0,1,1,1
3,10,80328.0,Medan,iOS,1,0,0,4
5,6,117242.0,Makassar,Android,0,0,0,6
0,10,68748.0,Jakarta,iOS,0,1,1,1
0,4,122432.0,Medan,Android,0,0,1,1
1,5,140514.0,Yogyakarta,Android,0,1,1,2
4,8,170764.0,Jakarta,Android,0,1,0,4
1,12,227926.0,Jakarta,iOS,0,1,1,2
3,6,134807.0,Surabaya,iOS,1,0,0,5
3,6,149148.0,Bandung,Android,0,0,0,4
3,6,183908.0,Medan,Android,1,0,0,4
4,4,119441.0,Makassar,iOS,0,0,1,4
2,7,114640.0,Jakarta,Android,0,1,0,3
1,9,140022.0,Yogyakarta,Web,0,1,1,1
4,6,177755.0,Medan,Web,0,1,0,6
0,10,164356.0,Makassar,Android,0,0,0,1
1,8,169774.0,Makassar,Android,0,1,1,2
3,10,207909.0,Yogyakarta,Android,0,1,0,3
3,10,129559.0,Yogyakarta,Android,1,0,0,3
1,3,137181.0,Jakarta,Android,1,1,0,3
2,5,208786.0,Surabaya,Android,0,1,1,1
0,5,161244.0,Medan,Android,0,0,1,1
3,4,147778.0,Yogyakarta,iOS,1,0,0,3
1,14,155946.0,Jakarta,iOS,1,0,0,3
5,5,255655.0,Medan,iOS,0,1,0,5
2,8,176738.0,Yogyakarta,Android,0,1,1,1
1,5,146742.0,Bandung,Android,0,0,1,1
4,6,173914.0,Yogyakarta,Web,0,1,1,3
4,9,170229.0,Jakarta,Android,1,1,1,5
2,11,129273.0,Medan,Android,1,1,0,4
2,6,207776.0,Bandung,Android,1,0,1,2
1,8,101376.0,Surabaya,Web,0,0,0,3
2,7,156945.0,Jakarta,iOS,0,0,1,2
1,15,105006.0,Surabaya,iOS,1,1,1,1
0,6,179475.0,Surabaya,iOS,0,0,0,1
1,7,241759.0,Jakarta,iOS,0,0,0,1
2,11,127802.0,Bandung,iOS,0,0,1,2
0,7,117554.0,Makassar,Android,0,1,1,0
1,7,67828.0,Bandung,Android,0,1,0,4
3,4,130612.0,Yogyakarta,iOS,0,1,0,4
7,10,135522.0,Surabaya,Android,0,0,0,8
3,9,113909.0,Makassar,Android,0,1,1,2
3,12,180145.0,Surabaya,Web,0,1,1,3
3,8,129603.0,Jakarta,Android,0,0,1,3
2,8,165922.0,Surabaya,Android,0,0,0,2
4,2,196758.0,Bandung,Web,0,1,1,3
3,5,165902.0,Jakarta,iOS,0,1,1,5
3,7,225931.0,Yogyakarta,iOS,1,0,0,3
1,7,85100.0,Jakarta,Android,1,0,1,2
3,4,175810.0,Surabaya,Android,1,0,1,3
0,10,213500.0,Makassar,Android,0,0,0,1
3,7,176486.0,Medan,Android,0,0,0,6
5,4,112940.0,Bandung,Android,0,0,0,5
4,18,152795.0,Yogyakarta,Android,0,1,1,4
1,9,153218.0,Medan,Android,0,1,1,1
3,6,140680.0,Yogyakarta,Android,0,0,1,3
5,11,132022.0,Makassar,Web,1,0,0,6
3,6,163949.0,Bandung,Android,0,0,0,4
2,5,158520.0,Yogyakarta,Android,0,0,1,2
4,14,163820.0,Bandung,Android,0,0,0,5
1,14,101686.0,Bandung,Android,1,1,1,0
2,12,123086.0,Yogyakarta,Android,0,0,1,3
1,8,125662.0,Jakarta,Android,0,1,0,2
7,11,164250.0,Jakarta,Android,0,0,0,8
2,15,145845.0,Bandung,Android,0,0,0,5
1,2,87730.0,Bandung,iOS,0,1,1,1
1,5,136013.0,Bandung,Android,0,0,0,1
1,15,90683.0,Makassar,Android,1,1,1,2
1,8,79082.0,Surabaya,Android,0,0,0,3
3,12,190966.0,Makassar,Android,0,1,0,3
